,LATITUDE,LONGITUDE
9002,30.35435584,-97.61506659
9003,30.12767,-97.61507
9004,30.3460057,-97.61507357
9005,30.369918,-97.61507837
9006,30.3706359,-97.61508034
9007,30.17577481,-97.61508212
9008,30.35930976,-97.61508555
9009,30.13255816,-97.61508855
9010,30.31183,-97.61509
9011,30.3447,-97.61509
9012,30.3451507,-97.61509132
9013,30.17511498,-97.61509435
9014,30.35266494,-97.61509522
9015,30.3707545,-97.61509603
9016,30.37410729,-97.61509668
9017,30.17511,-97.6151
9018,30.35368822,-97.61510126
9019,30.37395631,-97.61511045
9020,30.36045171,-97.61511046
9021,30.17465339,-97.61511683
9022,30.34704354,-97.61511726
9023,30.36981724,-97.61512562
9024,30.34589957,-97.6151273
9025,30.35496775,-97.61512863
9026,30.35497,-97.61513
9027,30.36982,-97.61513
9028,30.3734,-97.61513
9029,30.37087626,-97.61513066
9030,30.35732775,-97.61513507
9031,30.35856544,-97.61513508
9032,30.37357738,-97.61514017
9033,30.35789461,-97.61514764
9034,30.17377118,-97.61514797
9035,30.35922308,-97.61514826
9036,30.17426629,-97.61514987
9037,30.37217496,-97.61515432
9038,30.34504759,-97.61515765
9039,30.3697,-97.61516
9040,30.36970246,-97.61516057
9041,30.17620838,-97.61516489
9042,30.1351342,-97.615168
9043,30.1351342,-97.615168
9044,30.17324,-97.61517
9045,30.45254,-97.61517
9046,30.35209997,-97.61517139
9047,30.13136098,-97.61518233
9048,30.37267625,-97.61518777
9049,30.36035162,-97.6151894
9050,30.38585,-97.61519
9051,30.17257299,-97.61519434
9052,30.35422384,-97.61519717
9053,30.37308903,-97.61519834
9054,30.17340372,-97.61519946
9055,30.1734,-97.6152
9056,30.1783,-97.6152
9057,30.36106,-97.6152
9058,30.37309,-97.6152
9059,30.17830376,-97.61520057
9060,30.17830376,-97.61520057
9061,30.17823967,-97.61520541
9062,30.17823967,-97.61520541
9063,30.36960169,-97.61520782
9064,30.17823,-97.61521
9065,30.17823,-97.61521
9066,30.17823,-97.61521
9067,30.3696,-97.61521
9068,30.3583251,-97.61521479
9069,30.35844893,-97.61521765
9070,30.17211697,-97.61521983
9071,30.38536,-97.61522
9072,30.38536197,-97.61522355
9073,30.34581095,-97.6152281
9074,30.35313814,-97.61523094
9075,30.35716752,-97.61523156
9076,30.13343581,-97.61523157
9077,30.34495567,-97.61523318
9078,30.34748067,-97.61523813
9079,30.34704623,-97.61524403
9080,30.13411274,-97.61524734
9081,30.17231,-97.61525
9082,30.36948993,-97.61525537
9083,30.3736459,-97.61525877
9084,30.4563977,-97.61525891
9085,30.13557,-97.61526
9086,30.17306,-97.61526
9087,30.34484626,-97.61526163
9088,30.36022116,-97.61526285
9089,30.17306127,-97.61526291
9090,30.35984712,-97.61526388
9091,30.10271,-97.61527
9092,30.13195143,-97.61527014
9093,30.3457376,-97.61527139
9094,30.17472553,-97.61527624
9095,30.35478661,-97.61527645
9096,30.17518216,-97.61527922
9097,30.17632,-97.61528
9098,30.38595,-97.61528
9099,30.36191582,-97.6152817
9100,30.17631813,-97.61528209
9101,30.3693586,-97.61528762
9102,30.17384,-97.61529
9103,30.36092,-97.61529
9104,30.36936,-97.61529
9105,30.17384298,-97.61529157
9106,30.35820308,-97.61529752
9107,30.35358794,-97.61530072
9108,30.35704262,-97.61530802
9109,30.34515624,-97.61531192
9110,30.37218656,-97.61531259
9111,30.17431108,-97.61531639
9112,30.36144906,-97.61532023
9113,30.17348062,-97.61532392
9114,30.34473758,-97.61532494
9115,30.35225,-97.61533
9116,30.35224914,-97.6153321
9117,30.3524252,-97.61533348
9118,30.34562618,-97.61533479
9119,30.36131471,-97.61533987
9120,30.35743396,-97.61534457
9121,30.36009639,-97.61534566
9122,30.17617,-97.61535
9123,30.37372763,-97.61535163
9124,30.34308,-97.61536
9125,30.34509,-97.61536
9126,30.34531,-97.61536
9127,30.17218321,-97.61536041
9128,30.13057271,-97.61536269
9129,30.17293691,-97.61536453
9130,30.36176082,-97.61536536
9131,30.36161781,-97.61536622
9132,30.17594042,-97.61536869
9133,30.35808643,-97.61537376
9134,30.34704898,-97.61537398
9135,30.17577831,-97.61537642
9136,30.35691759,-97.61537815
9137,30.17578,-97.61538
9138,30.35935,-97.61538
9139,30.3540738,-97.61538534
9140,30.34502,-97.6154
9141,30.34553956,-97.61540065
9142,30.27179,-97.61541
9143,30.27179,-97.61541
9144,30.3324,-97.61541
9145,30.34660153,-97.61541512
9146,30.34673636,-97.61541767
9147,30.35998242,-97.61541865
9148,30.35468243,-97.6154221
9149,30.1739036,-97.61542598
9150,30.34621121,-97.61542612
9151,30.17639276,-97.61542878
9152,30.17522662,-97.61542992
9153,30.17523,-97.61543
9154,30.34647536,-97.61543136
9155,30.17280906,-97.61543144
9156,30.13552212,-97.61543238
9157,30.17309,-97.61544
9158,30.35796682,-97.61544056
9159,30.37258266,-97.61544417
9160,30.35682273,-97.61544425
9161,30.37330332,-97.61544607
9162,30.17253,-97.61545
9163,30.37269838,-97.6154536
9164,30.17441306,-97.61545597
9165,30.37303675,-97.61545675
9166,30.37218691,-97.6154585
9167,30.37315508,-97.61545976
9168,30.37219,-97.61546
9169,30.34544456,-97.61546041
9170,30.17480371,-97.61546081
9171,30.33284409,-97.61546132
9172,30.13299515,-97.61546229
9173,30.34634677,-97.61546353
9174,30.37292418,-97.61546627
9175,30.37280049,-97.61546975
9176,30.17509,-97.61547
9177,30.17616,-97.61547
9178,30.27169,-97.61547
9179,30.44863,-97.61547
9180,30.35386383,-97.61547054
9181,30.13328,-97.61548
9182,30.17353621,-97.61548063
9183,30.35986014,-97.6154887
9184,30.39412224,-97.61549057
9185,30.13376038,-97.6154914
9186,30.172252,-97.61549142
9187,30.34468342,-97.61549454
9188,30.36094671,-97.61549614
9189,30.13335,-97.6155
9190,30.34704617,-97.6155009
9191,30.35668925,-97.6155051
9192,30.2726365,-97.61550759
9193,30.17268141,-97.61550784
9194,30.34507,-97.61551
9195,30.37349,-97.61551
9196,30.35784467,-97.61551695
9197,30.1751,-97.61552
9198,30.31037,-97.61552
9199,30.34534695,-97.61552658
9200,30.35302371,-97.61554179
9201,30.34500341,-97.61555306
9202,30.3461205,-97.6155587
9203,30.35655838,-97.61555953
9204,30.346,-97.61556
9205,30.34599962,-97.61556527
9206,30.1739811,-97.61557891
9207,30.36079996,-97.61557956
9208,30.17511,-97.61558
9209,30.35974664,-97.61558387
9210,30.13201037,-97.6155849
9211,30.12843,-97.61559
9212,30.35458703,-97.61559288
9213,30.17447373,-97.61559355
9214,30.35773084,-97.61559627
9215,30.37216237,-97.61559876
9216,30.34524672,-97.61559917
9217,30.31035,-97.6156
9218,30.31035,-97.6156
9219,30.37216,-97.6156
9220,30.17636615,-97.61560047
9221,30.35254917,-97.61560273
9222,30.17524406,-97.61560354
9223,30.35641913,-97.61560786
9224,30.38151402,-97.61560801
9225,30.38151402,-97.61560801
9226,30.38151402,-97.61560801
9227,30.2707849,-97.61561042
9228,30.1735995,-97.6156118
9229,30.17058519,-97.61561744
9230,30.13038285,-97.615618
9231,30.13239619,-97.61562073
9232,30.34589906,-97.61562202
9233,30.17010959,-97.61562765
9234,30.17512,-97.61563
9235,30.31116,-97.61563
9236,30.17024991,-97.61563003
9237,30.34704892,-97.61563084
9238,30.16997209,-97.61563387
9239,30.16997222,-97.61563468
9240,30.31117804,-97.61563619
9241,30.31117804,-97.61563619
9242,30.31117804,-97.61563619
9243,30.31117804,-97.61563619
9244,30.31117804,-97.61563619
9245,30.31117804,-97.61563619
9246,30.31117804,-97.61563619
9247,30.31117804,-97.61563619
9248,30.31117804,-97.61563619
9249,30.31117804,-97.61563619
9250,30.13071605,-97.61563711
9251,30.38671574,-97.61563906
9252,30.17232,-97.61564
9253,30.36013,-97.61564
9254,30.38672,-97.61564
9255,30.35628511,-97.61564335
9256,30.17231851,-97.61564466
9257,30.36110943,-97.61564696
9258,30.17039064,-97.6156514
9259,30.16982681,-97.61565143
9260,30.36067499,-97.61565286
9261,30.35960793,-97.61565756
9262,30.35760587,-97.61566957
9263,30.15946,-97.61567
9264,30.35614828,-97.61567575
9265,30.34516038,-97.61567771
9266,30.36006,-97.61568
9267,30.45298,-97.61568
9268,30.1696954,-97.61568045
9269,30.17326824,-97.61568443
9270,30.34581237,-97.61568471
9271,30.13340439,-97.61569443
9272,30.34475644,-97.61569543
9273,30.17607391,-97.61569732
9274,30.17480875,-97.61569808
9275,30.17624997,-97.6156987
9276,30.17480858,-97.61569873
9277,30.13534,-97.6157
9278,30.17607,-97.6157
9279,30.16955562,-97.61570337
9280,30.35444638,-97.61570467
9281,30.17073557,-97.61570501
9282,30.17502,-97.61571
9283,30.3528018,-97.61571295
9284,30.17266249,-97.61571536
9285,30.1694157,-97.61571996
9286,30.17266,-97.61572
9287,30.36055271,-97.61572291
9288,30.33415,-97.61573
9289,30.35948846,-97.6157307
9290,30.17284,-97.61574
9291,30.13008291,-97.61574033
9292,30.34571456,-97.61574137
9293,30.26943727,-97.61574341
9294,30.26943727,-97.61574341
9295,30.26943727,-97.61574341
9296,30.17403414,-97.61574519
9297,30.17311002,-97.61574586
9298,30.16927874,-97.61574597
9299,30.16928,-97.61575
9300,30.1724,-97.61575
9301,30.34704873,-97.61575136
9302,30.17367124,-97.61575223
9303,30.17239783,-97.61575322
9304,30.35747842,-97.61575562
9305,30.39181206,-97.61575874
9306,30.17526,-97.61576
9307,30.16914706,-97.61576234
9308,30.17525848,-97.61576457
9309,30.17453797,-97.61576901
9310,30.37215501,-97.61577026
9311,30.35311409,-97.61578344
9312,30.17086939,-97.61578987
9313,30.17264,-97.61579
9314,30.1308651,-97.61579112
9315,30.16901023,-97.61579467
9316,30.3736903,-97.61579678
9317,30.17427,-97.6158
9318,30.37369,-97.6158
9319,30.36043344,-97.61580556
9320,30.35936356,-97.61580716
9321,30.34486338,-97.61580975
9322,30.17514,-97.61581
9323,30.36102,-97.61581
9324,30.17298767,-97.61581261
9325,30.16887588,-97.61581428
9326,30.36101672,-97.6158145
9327,30.35602197,-97.61581568
9328,30.34562539,-97.61581682
9329,30.12450954,-97.6158179
9330,30.12451,-97.61582
9331,30.17356,-97.61582
9332,30.3573617,-97.61582868
9333,30.35268,-97.61583
9334,30.3668,-97.61583
9335,30.13318999,-97.61583019
9336,30.39197311,-97.61583034
9337,30.34673691,-97.61583308
9338,30.16873603,-97.61583404
9339,30.17598884,-97.61583584
9340,30.35338475,-97.61583607
9341,30.34660497,-97.61583679
9342,30.34646217,-97.61584716
9343,30.39167644,-97.61584822
9344,30.35425417,-97.61584963
9345,30.1726,-97.61585
9346,30.34317,-97.61585
9347,30.34317,-97.61585
9348,30.34317,-97.61585
9349,30.34317,-97.61585
9350,30.34317,-97.61585
9351,30.17896789,-97.61585336
9352,30.13056669,-97.61585646
9353,30.35588809,-97.61585751
9354,30.17054,-97.61586
9355,30.17514,-97.61586
9356,30.16860469,-97.61586622
9357,30.39450702,-97.6158668
9358,30.17503,-97.61587
9359,30.35924541,-97.61587032
9360,30.34551927,-97.61587055
9361,30.35924664,-97.61587072
9362,30.17489,-97.61588
9363,30.34705423,-97.61588122
9364,30.3735821,-97.6158823
9365,30.17489243,-97.6158825
9366,30.36030586,-97.61588528
9367,30.17286827,-97.61588877
9368,30.39436,-97.61589
9369,30.12979182,-97.6158909
9370,30.39435906,-97.61589318
9371,30.17440806,-97.61589471
9372,30.39158124,-97.6158985
9373,30.35574321,-97.61589965
9374,30.3463313,-97.61590159
9375,30.35722574,-97.61590228
9376,30.34489845,-97.61590707
9377,30.13249859,-97.61590974
9378,30.17063,-97.61591
9379,30.17375,-97.61591
9380,30.17586,-97.61591
9381,30.35266,-97.61591
9382,30.37348,-97.61591
9383,30.1758612,-97.61591223
9384,30.37347825,-97.61591377
9385,30.17374895,-97.61591465
9386,30.17247286,-97.61591888
9387,30.16846833,-97.6159207
9388,30.17410401,-97.61592683
9389,30.35359849,-97.61592836
9390,30.1741,-97.61593
9391,30.34578,-97.61593
9392,30.37335207,-97.61593002
9393,30.33437871,-97.61593703
9394,30.33437871,-97.61593703
9395,30.33437871,-97.61593703
9396,30.33437871,-97.61593703
9397,30.33437871,-97.61593703
9398,30.33437871,-97.61593703
9399,30.33437871,-97.61593703
9400,30.34542447,-97.61593982
9401,30.12916,-97.61594
9402,30.15934,-97.61594
9403,30.17042,-97.61594
9404,30.17458,-97.61594
9405,30.33438,-97.61594
9406,30.35259,-97.61594
9407,30.35259,-97.61594
9408,30.17573254,-97.61594118
9409,30.17458015,-97.61594193
9410,30.37224673,-97.61594531
9411,30.35560396,-97.61594798
9412,30.39466,-97.61595
9413,30.3946629,-97.61595442
9414,30.130192,-97.61595559
9415,30.37322335,-97.61595585
9416,30.34623623,-97.61595817
9417,30.16928,-97.61596
9418,30.17883,-97.61596
9419,30.17099128,-97.61596054
9420,30.36018371,-97.61596167
9421,30.37264597,-97.61596578
9422,30.13140238,-97.61596587
9423,30.35708958,-97.61596638
9424,30.39148644,-97.6159678
9425,30.3731081,-97.61596861
9426,30.17048,-97.61597
9427,30.35377,-97.61597
9428,30.37276,-97.61597
9429,30.35376717,-97.61597118
9430,30.37276162,-97.61597203
9431,30.3728634,-97.61597234
9432,30.37299272,-97.61597504
9433,30.35911684,-97.61597587
9434,30.17902837,-97.61598145
9435,30.16834,-97.61599
9436,30.16834055,-97.61599077
9437,30.17554,-97.616
9438,30.37252583,-97.61600723
9439,30.37253,-97.61601
9440,30.44163,-97.61601
9441,30.34705423,-97.61601124
9442,30.17331371,-97.61601236
9443,30.3423154,-97.61601788
9444,30.3423154,-97.61601788
9445,30.17267,-97.61602
9446,30.34232,-97.61602
9447,30.39202943,-97.61602229
9448,30.37239141,-97.6160237
9449,30.35549006,-97.61602413
9450,30.27215515,-97.61602497
9451,30.39138869,-97.61602766
9452,30.13178875,-97.61602778
9453,30.35400216,-97.61602799
9454,30.35400284,-97.61602806
9455,30.34496704,-97.61602881
9456,30.37239,-97.61603
9457,30.36006967,-97.61603148
9458,30.34613332,-97.61603401
9459,30.34534121,-97.61603413
9460,30.35899717,-97.6160395
9461,30.39423014,-97.61603959
9462,30.17023954,-97.61604816
9463,30.17526,-97.61605
9464,30.34281,-97.61605
9465,30.35698144,-97.61605506
9466,30.17004451,-97.61605997
9467,30.1296,-97.61606
9468,30.17434,-97.61606
9469,30.1873,-97.61607
9470,30.16991552,-97.61607309
9471,30.17379086,-97.61607492
9472,30.17255325,-97.61607806
9473,30.13063468,-97.6160792
9474,30.3526,-97.61608
9475,30.16821324,-97.61608297
9476,30.39129088,-97.61608435
9477,30.34603269,-97.61608758
9478,30.17446,-97.61609
9479,30.17508,-97.61609
9480,30.36309917,-97.61609203
9481,30.16977848,-97.61609594
9482,30.17415718,-97.61609944
9483,30.17042766,-97.61609984
9484,30.17416,-97.6161
9485,30.39148,-97.6161
9486,30.3599502,-97.61610463
9487,30.17106865,-97.61610714
9488,30.35536261,-97.61611018
9489,30.13559703,-97.61611059
9490,30.35685614,-97.6161125
9491,30.17907791,-97.61611302
9492,30.12990117,-97.6161188
9493,30.16962496,-97.61611925
9494,30.12990119,-97.6161196
9495,30.23501,-97.61612
9496,30.34269,-97.61612
9497,30.35888615,-97.61612192
9498,30.39411643,-97.61612528
9499,30.34515,-97.61613
9500,30.39477125,-97.61613538
9501,30.34897946,-97.61613777
9502,30.34671,-97.61614
9503,30.34898,-97.61614
9504,30.39442,-97.61614
9505,30.38776606,-97.61614244
9506,30.39120413,-97.6161439
9507,30.34704606,-97.61614466
9508,30.34670501,-97.61614475
9509,30.3912,-97.61615
9510,30.36291071,-97.61615443
9511,30.34913386,-97.61615562
9512,30.14199,-97.61616
9513,30.16947458,-97.61616146
9514,30.34502215,-97.61616362
9515,30.16913085,-97.6161648
9516,30.35672252,-97.61616701
9517,30.16913,-97.61617
9518,30.35982792,-97.61617468
9519,30.1747,-97.61618
9520,30.16809706,-97.6161812
9521,30.35875549,-97.61618586
9522,30.18952271,-97.61618653
9523,30.36329098,-97.61618812
9524,30.16926,-97.61619
9525,30.17057549,-97.61619698
9526,30.12883,-97.6162
9527,30.12883,-97.6162
9528,30.16622,-97.6162
9529,30.17273,-97.6162
9530,30.48903,-97.6162
9531,30.35525179,-97.6162021
9532,30.3939916,-97.61620495
9533,30.39110919,-97.61620686
9534,30.39199223,-97.6162137
9535,30.35658328,-97.61621534
9536,30.16835,-97.61622
9537,30.28403,-97.61622
9538,30.34886851,-97.61622335
9539,30.17914657,-97.61623771
9540,30.17915,-97.61624
9541,30.3663,-97.61624
9542,30.39415,-97.61624
9543,30.39170401,-97.61624086
9544,30.17112,-97.61625
9545,30.17386,-97.61625
9546,30.34272,-97.61625
9547,30.1738579,-97.61625347
9548,30.35644658,-97.61625407
9549,30.17112404,-97.61625436
9550,30.13259943,-97.61625496
9551,30.17537066,-97.61625525
9552,30.17537,-97.61626
9553,30.39123,-97.61626
9554,30.35970871,-97.6162605
9555,30.1686682,-97.61626643
9556,30.393872,-97.61627177
9557,30.39100883,-97.61627314
9558,30.13035552,-97.61627373
9559,30.39186149,-97.61627449
9560,30.35863635,-97.61627485
9561,30.12921694,-97.61627725
9562,30.34704063,-97.616278
9563,30.17775,-97.61628
9564,30.34577827,-97.61628185
9565,30.35630143,-97.61628353
9566,30.17261,-97.61629
9567,30.17523664,-97.61629067
9568,30.34668886,-97.61629108
9569,30.17261554,-97.61629156
9570,30.13121407,-97.6162939
9571,30.34510194,-97.61629456
9572,30.34751684,-97.6162963
9573,30.34752,-97.6163
9574,30.36624,-97.6163
9575,30.39406,-97.6163
9576,30.129608,-97.61630107
9577,30.17510215,-97.61630395
9578,30.35617002,-97.61631261
9579,30.16797612,-97.61631438
9580,30.3948328,-97.6163145
9581,30.13077179,-97.61631899
9582,30.39124,-97.61632
9583,30.17878253,-97.61632076
9584,30.34878269,-97.61632724
9585,30.34763028,-97.61632799
9586,30.09868,-97.61633
9587,30.34620011,-97.61633022
9588,30.35958375,-97.61633379
9589,30.16915647,-97.616335
9590,30.34926695,-97.6163358
9591,30.17069121,-97.61633617
9592,30.39090565,-97.61633633
9593,30.17497088,-97.6163393
9594,30.17349668,-97.61633959
9595,30.16916,-97.61634
9596,30.34568059,-97.61634485
9597,30.35851688,-97.61634799
9598,30.39374717,-97.61635144
9599,30.36278012,-97.61635158
9600,30.17920959,-97.61635624
9601,30.39397,-97.61636
9602,30.17483935,-97.61636199
9603,30.34773554,-97.61636308
9604,30.16928154,-97.61636786
9605,30.39143993,-97.61636886
9606,30.1732086,-97.61637302
9607,30.34784583,-97.61637583
9608,30.36337198,-97.61637614
9609,30.17866266,-97.61637675
9610,30.17866273,-97.61637795
9611,30.16839,-97.61638
9612,30.17866,-97.61638
9613,30.1730355,-97.61638105
9614,30.17119001,-97.61638229
9615,30.39438596,-97.6163842
9616,30.17334644,-97.61638814
9617,30.17278,-97.61639
9618,30.347959,-97.61639484
9619,30.34867415,-97.6163969
9620,30.34867,-97.6164
9621,30.35237,-97.6164
9622,30.34702683,-97.61640524
9623,30.39082185,-97.61640531
9624,30.15864384,-97.61640634
9625,30.34557466,-97.61640809
9626,30.36618,-97.61641
9627,30.17470567,-97.61641323
9628,30.34806942,-97.61641393
9629,30.35946998,-97.61641629
9630,30.39098,-97.61642
9631,30.35506669,-97.61642297
9632,30.17665044,-97.61642503
9633,30.17650194,-97.61642604
9634,30.35838655,-97.61642778
9635,30.3466725,-97.6164279
9636,30.17854279,-97.6164288
9637,30.1765,-97.61643
9638,30.34817,-97.61643
9639,30.34817428,-97.61643
9640,30.3491,-97.61644
9641,30.17456877,-97.6164424
9642,30.34828188,-97.616446
9643,30.34855421,-97.61644784
9644,30.35247,-97.61645
9645,30.17635673,-97.61645228
9646,30.34548215,-97.61645509
9647,30.16787462,-97.61645651
9648,30.13162739,-97.61645948
9649,30.3935927,-97.61646049
9650,30.3484088,-97.61646462
9651,30.16875221,-97.61646665
9652,30.39071867,-97.6164685
9653,30.34622506,-97.61646905
9654,30.16953614,-97.61646994
9655,30.17679,-97.61647
9656,30.1767917,-97.61647171
9657,30.35584902,-97.61648023
9658,30.17927,-97.61648117
9659,30.16917062,-97.61648338
9660,30.35935319,-97.61648618
9661,30.17882,-97.61649
9662,30.35315,-97.61649
9663,30.35935,-97.61649
9664,30.35826139,-97.61649156
9665,30.17078528,-97.6164918
9666,30.12883648,-97.61649361
9667,30.34929243,-97.61649999
9668,30.34877,-97.6165
9669,30.17436925,-97.61650183
9670,30.17843164,-97.61650474
9671,30.39149511,-97.6165069
9672,30.34356,-97.61651
9673,30.34733,-97.61651
9674,30.39374,-97.61651
9675,30.12940085,-97.61651888
9676,30.13095482,-97.61651951
9677,30.17367,-97.61652
9678,30.17367,-97.61652
9679,30.17763986,-97.61652067
9680,30.17623176,-97.61652544
9681,30.17126732,-97.61652573
9682,30.16826119,-97.61652794
9683,30.13618,-97.61653
9684,30.17623,-97.61653
9685,30.34700209,-97.61653596
9686,30.3934788,-97.61653667
9687,30.34537669,-97.61654051
9688,30.17691694,-97.61654099
9689,30.35814701,-97.61654553
9690,30.16931,-97.61655
9691,30.17006605,-97.61655633
9692,30.34665327,-97.61655847
9693,30.17292,-97.61656
9694,30.17895,-97.61656
9695,30.44203,-97.61656
9696,30.35557844,-97.61656079
9697,30.35922554,-97.61656272
9698,30.17028917,-97.61657222
9699,30.17835058,-97.6165735
9700,30.28302818,-97.61657454
9701,30.28302818,-97.61657454
9702,30.09997,-97.61658
9703,30.17281,-97.61658
9704,30.17651,-97.61658
9705,30.16779478,-97.6165822
9706,30.17425555,-97.61658733
9707,30.17287,-97.61659
9708,30.17287,-97.61659
9709,30.36273843,-97.61659064
9710,30.39118611,-97.61659175
9711,30.17611216,-97.61659211
9712,30.35505382,-97.6165946
9713,30.39442344,-97.61659572
9714,30.34483055,-97.61659712
9715,30.34179,-97.6166
9716,30.34622788,-97.61660216
9717,30.36345385,-97.61660537
9718,30.17932767,-97.61660617
9719,30.34882,-97.61661
9720,30.39335939,-97.61661301
9721,30.39155243,-97.61661633
9722,30.34582937,-97.61661655
9723,30.12501883,-97.61661671
9724,30.39499325,-97.61661773
9725,30.34934171,-97.61661911
9726,30.35857,-97.61662
9727,30.39404445,-97.61662226
9728,30.13010165,-97.61662259
9729,30.1782224,-97.61662459
9730,30.34898162,-97.61662925
9731,30.17408,-97.61663
9732,30.35803056,-97.61663127
9733,30.30979095,-97.61663259
9734,30.1740805,-97.6166334
9735,30.16955337,-97.61663405
9736,30.35912263,-97.61663857
9737,30.17305,-97.61664
9738,30.35912,-97.61664
9739,30.44355,-97.61664
9740,30.39046378,-97.61664066
9741,30.17084623,-97.61664202
9742,30.16919054,-97.61664425
9743,30.13616121,-97.61664532
9744,30.39106623,-97.61664589
9745,30.17624,-97.61665
9746,30.39061,-97.61665
9747,30.34872,-97.61666
9748,30.35117,-97.61666
9749,30.34698547,-97.6166601
9750,30.35116892,-97.61666279
9751,30.17134469,-97.61667233
9752,30.34530522,-97.61667254
9753,30.17704634,-97.61667664
9754,30.16871273,-97.61667984
9755,30.17597928,-97.61668132
9756,30.34664502,-97.61668872
9757,30.35869,-97.61669
9758,30.17811111,-97.61669419
9759,30.39035765,-97.61669441
9760,30.39323463,-97.61669584
9761,30.17391685,-97.61669815
9762,30.17658,-97.6167
9763,30.35476,-97.6167
9764,30.39346,-97.6167
9765,30.17042949,-97.61670439
9766,30.35900035,-97.61670862
9767,30.09834,-97.61671
9768,30.16837792,-97.61671458
9769,30.39096594,-97.61671535
9770,30.36353323,-97.61671732
9771,30.35790036,-97.6167174
9772,30.39504488,-97.61671781
9773,30.16770152,-97.6167241
9774,30.39159876,-97.61672607
9775,30.17938801,-97.61672794
9776,30.17898374,-97.61672981
9777,30.17898,-97.61673
9778,30.34939093,-97.61673506
9779,30.39047,-97.61674
9780,30.34620334,-97.61674238
9781,30.17375836,-97.61674692
9782,30.34507,-97.61675
9783,30.35609133,-97.61675249
9784,30.39025166,-97.61675451
9785,30.1302173,-97.61675856
9786,30.17581865,-97.61675864
9787,30.3587539,-97.61675996
9788,30.17799975,-97.61676064
9789,30.17360738,-97.61676066
9790,30.36278053,-97.61676072
9791,30.34746068,-97.61676088
9792,30.13103703,-97.616764
9793,30.39414924,-97.61676525
9794,30.17345902,-97.616768
9795,30.39396,-97.61677
9796,30.43599,-97.61677
9797,30.17090677,-97.61677327
9798,30.16996891,-97.61677431
9799,30.17688852,-97.61677465
9800,30.17332714,-97.61677487
9801,30.39312079,-97.61677519
9802,30.3475766,-97.61677982
9803,30.33204,-97.61678
9804,30.34758,-97.61678
9805,30.34903157,-97.61678007
9806,30.34697428,-97.61678092
9807,30.30845,-97.61679
9808,30.39086303,-97.61679122
9809,30.1243405,-97.61679396
9810,30.34768702,-97.6167989
9811,30.17118,-97.6168
9812,30.17603,-97.6168
9813,30.13276779,-97.6168008
9814,30.17317918,-97.61680119
9815,30.16855853,-97.6168013
9816,30.16920489,-97.61680212
9817,30.17887527,-97.6168025
9818,30.35776742,-97.6168036
9819,30.17303458,-97.61680428
9820,30.1730335,-97.61680528
9821,30.16957912,-97.61681059
9822,30.34579505,-97.61681413
9823,30.17649652,-97.61681873
9824,30.34662,-97.61682
9825,30.34779201,-97.61682132
9826,30.36362904,-97.61682563
9827,30.34662042,-97.61682577
9828,30.39455211,-97.61682688
9829,30.39015143,-97.61682713
9830,30.3916752,-97.61682861
9831,30.39370783,-97.61683163
9832,30.17544898,-97.61683551
9833,30.34790243,-97.61684041
9834,30.39509985,-97.61684634
9835,30.39075697,-97.61684814
9836,30.39300132,-97.61684836
9837,30.34476439,-97.6168495
9838,30.26045318,-97.61685175
9839,30.26045318,-97.61685175
9840,30.17944574,-97.61685611
9841,30.34801278,-97.61685633
9842,30.3643338,-97.61685653
9843,30.34527888,-97.61685721
9844,30.34943753,-97.61685743
9845,30.10498,-97.61686
9846,30.17109,-97.61686
9847,30.17681,-97.61686
9848,30.34801,-97.61686
9849,30.17703374,-97.6168606
9850,30.17529827,-97.61686191
9851,30.17876378,-97.61686262
9852,30.17785354,-97.61686921
9853,30.35415,-97.61687
9854,30.1704606,-97.61687444
9855,30.34811771,-97.61687557
9856,30.34617592,-97.61687634
9857,30.17122,-97.61688
9858,30.34617,-97.61688
9859,30.17516667,-97.61688143
9860,30.34875871,-97.61688289
9861,30.33940734,-97.61688619
9862,30.36291248,-97.61688705
9863,30.39005093,-97.61688707
9864,30.16947,-97.61689
9865,30.17612,-97.61689
9866,30.12914751,-97.61689303
9867,30.35763736,-97.61689607
9868,30.3482282,-97.61689783
9869,30.34862154,-97.61689944
9870,30.39156,-97.6169
9871,30.39065915,-97.61690483
9872,30.34695765,-97.61690507
9873,30.17502695,-97.61690752
9874,30.34908106,-97.61690869
9875,30.34848973,-97.61690949
9876,30.17839,-97.61691
9877,30.17865,-97.61691
9878,30.34834673,-97.61691035
9879,30.16810707,-97.61691211
9880,30.17865208,-97.61691324
9881,30.36374094,-97.61691446
9882,30.26634045,-97.6169174
9883,30.39422681,-97.61692171
9884,30.39460099,-97.61692703
9885,30.39288199,-97.61692787
9886,30.358499,-97.61693206
9887,30.17569,-97.61694
9888,30.345773,-97.6169416
9889,30.17096812,-97.61694248
9890,30.39176014,-97.61694361
9891,30.38995587,-97.61694368
9892,30.35608993,-97.61694599
9893,30.17489025,-97.61694618
9894,30.35609,-97.61695
9895,30.35609,-97.61695
9896,30.12989959,-97.616951
9897,30.17627381,-97.61695161
9898,30.13154991,-97.61695526
9899,30.35270161,-97.61695579
9900,30.34660132,-97.61696267
9901,30.1747559,-97.61696579
9902,30.34487964,-97.61696676
9903,30.1700143,-97.61696929
9904,30.17655,-97.61697
9905,30.34134,-97.61697
9906,30.17655211,-97.61697544
